"MAPPING_ID","HP_ID","HP_TERM","ZP_ID","ZP_TERM","SIMJ","IC","SCORE","LCS_ID","LCS_TERM"
381,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002967,"sarcoplasmic reticulum muscle unstructured, abnormal",0.23076923076923078,3.328588273483556,0.8764335430705983,MP:0000358,
382,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022408,,0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
383,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104495,,0.23809523809523808,3.003196257553199,0.8456043566520084,MP:0002396,
384,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002928,"cilium pronephric duct decreased length, abnormal",0.17777777777777778,3.328588273483556,0.7692522514735181,MP:0000358,
385,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005799,"cilium peripheral olfactory organ decreased length, abnormal",0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
386,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0006731,"endoplasmic reticulum liver broken, abnormal",0.16666666666666666,3.328588273483556,0.7448252897473738,MP:0000358,
387,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0006733,"mitochondrial crista liver increased width, abnormal",0.15384615384615385,3.328588273483556,0.7156049913275164,MP:0000358,
388,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005771,"nucleus lens decreased amount, abnormal",0.14814814814814814,3.328588273483556,0.7022280175728042,MP:0000358,
389,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005769,"nucleus lens circular, abnormal",0.15384615384615385,3.328588273483556,0.7156049913275164,MP:0000358,
390,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005757,,0.23529411764705882,3.003196257553199,0.8406154968485469,MP:0002396,
391,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016671,"nucleus notochord increased amount, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
392,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008598,"plasma membrane neuron structure, abnormal",0.1388888888888889,3.328588273483556,0.67992935432493,MP:0000358,
393,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008576,"Golgi cisterna photoreceptor cell hypoplastic, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
394,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008574,"nucleus photoreceptor cell shape, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
395,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008563,"endoplasmic reticulum chondrocyte distended, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
396,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008519,"nucleus lens epithelium disorganized, abnormal",0.14545454545454545,3.328588273483556,0.6958148419837571,MP:0000358,
397,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008518,"nucleus lens epithelium increased size, abnormal",0.14545454545454545,3.328588273483556,0.6958148419837571,MP:0000358,
398,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022330,,0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
399,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022328,,0.12,3.328588273483556,0.6320052158155237,MP:0000358,
400,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022322,,0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
401,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101533,,0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
402,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005668,"mitochondrial crista hepatocyte condensed, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
403,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005667,"mitochondrion hepatocyte structure, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
404,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005661,"nucleus liver increased size, abnormal",0.1702127659574468,3.328588273483556,0.752707258343613,MP:0000358,
405,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104317,"hemoglobin whole organism decreased amount, abnormal",0.25,3.2632895635392076,0.9032288696032705,MP:0013656,
406,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005614,"nucleus nucleate erythrocyte broken, abnormal",0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
407,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005611,"primitive erythrocyte differentiation arrested, abnormal",0.2537313432835821,4.032227547443694,1.0114852999613748,MP:0000716,
408,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008486,"cilium pronephric tubule disorganized, abnormal",0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
409,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008470,"sarcolemma muscle collapsed, abnormal",0.23076923076923078,3.328588273483556,0.8764335430705983,MP:0000358,
410,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0107117,,0.2222222222222222,3.003196257553199,0.8169314206975595,MP:0002396,
411,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008425,"Kupffer's vesicle has fewer parts of type cilium inner dynein arm Kupffer's vesicle, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
412,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0017635,"nucleus eye shape, abnormal",0.1568627450980392,3.328588273483556,0.7225866687669885,MP:0000358,
413,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101493,"sarcoplasmic reticulum skeletal muscle increased size, abnormal",0.225,3.328588273483556,0.8654087829077078,MP:0000358,
414,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101477,,0.1702127659574468,3.328588273483556,0.752707258343613,MP:0000358,
415,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101476,,0.16,3.328588273483556,0.7297767629606803,MP:0000358,
416,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101465,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
417,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022223,,0.17777777777777778,3.328588273483556,0.7692522514735181,MP:0000358,
418,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002748,"thymus development disrupted, abnormal",0.2,3.003196257553199,0.7750091944684527,MP:0002396,
419,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005588,"definitive hemopoiesis decreased process quality, abnormal",0.3023255813953488,3.2632895635392076,0.9932652790460185,MP:0013656,
420,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005562,"kinocilium lateral line decreased length, abnormal",0.15,3.328588273483556,0.7066033123489681,MP:0000358,
421,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005552,"cilium Kupffer's vesicle spatial pattern, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
422,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104205,,0.21818181818181817,3.003196257553199,0.8094707035030909,MP:0002396,
423,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0107072,"condensed nuclear chromosome testis spatial pattern, abnormal",0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
424,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0107071,"condensed nuclear chromosome ovary spatial pattern, abnormal",0.16,3.328588273483556,0.7297767629606803,MP:0000358,
425,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019047,"nucleus photoreceptor cell disorganized, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
426,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019070,"mitochondrion skeletal muscle cell dilated, abnormal",0.1702127659574468,3.328588273483556,0.752707258343613,MP:0000358,
427,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0107019,"Non-Lymphoid leukaemias whole organism increased amount, abnormal",0.4090909090909091,4.393163878494598,1.3405981518854557,MP:0008246,
428,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008334,"gamma-delta T cell differentiation arrested, abnormal",0.2876712328767123,7.2121525488860065,1.4403918964757336,MP:0008037,
429,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0107001,"mitochondrion retinal pigmented epithelium increased area, abnormal",0.125,3.328588273483556,0.645037622302331,MP:0000358,
430,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0107000,"mitochondrion retinal pigmented epithelium increased amount, abnormal",0.13114754098360656,3.328588273483556,0.6607088367913939,MP:0000358,
431,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101358,"T cell receptor V(D)J recombination disrupted, abnormal",0.3387096774193548,7.2121525488860065,1.5629542102481304,MP:0008037,
432,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101309,"lysosome pronephric duct increased diameter, abnormal",0.15384615384615385,3.328588273483556,0.7156049913275164,MP:0000358,
433,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104165,"mitochondrion whole organism decreased amount, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
434,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104163,,0.2558139534883721,3.2632895635392076,0.9136711687616661,MP:0013656,
435,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005451,"kinocilium neuromast hair cell truncated, abnormal",0.1323529411764706,3.328588273483556,0.6637382375312265,MP:0000358,
436,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138647,,0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
437,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019136,"nucleus whole organism apoptotic, abnormal",0.25,3.328588273483556,0.9122209537008504,MP:0000358,
438,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019147,"non-motile cilium olfactory epithelium decreased length, abnormal",0.12698412698412698,3.328588273483556,0.6501368132923345,MP:0000358,
439,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022090,,0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
440,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022089,,0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
441,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022086,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
442,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140927,,0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
443,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101250,,0.21951219512195122,3.328588273483556,0.8547898680784425,MP:0000358,
444,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002572,,0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
445,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022018,,0.1956521739130435,3.328588273483556,0.8069978511548354,MP:0000358,
446,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002546,"cilium pronephric duct disorganized, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
447,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0006921,"cilium cloacal chamber decreased length, abnormal",0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
448,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138577,"nucleus pronephric duct increased amount, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
449,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005328,"microtubule cytoskeleton presumptive neural retina disorganized, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
450,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019210,"nucleus retina decreased amount, abnormal",0.14814814814814814,3.328588273483556,0.7022280175728042,MP:0000358,
451,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005316,"cortical microtubule cytoskeleton blastomere disorganized, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
452,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019246,"mitochondrion retinal cone cell decreased amount, abnormal",0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
453,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019247,"mitochondrion retinal cone cell decreased size, abnormal",0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
454,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008149,"nucleus yolk syncytial layer decreased size, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
455,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008148,"nucleus yolk syncytial layer increased size, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
456,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008133,"retinal cone cell detached from cytoskeleton of presynaptic active zone postsynaptic density retinal outer plexiform layer, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
457,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008132,"kinocilium auditory receptor cell bent, abnormal",0.140625,3.328588273483556,0.6841657152756379,MP:0000358,
458,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008123,"sarcoplasmic reticulum skeletal muscle cell swollen, abnormal",0.19148936170212766,3.328588273483556,0.7983666099346548,MP:0000358,
459,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008122,"sarcoplasmic reticulum skeletal muscle cell dilated, abnormal",0.1875,3.328588273483556,0.7900065197694047,MP:0000358,
460,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008104,"cilium pronephric tubule increased length, abnormal",0.1702127659574468,3.328588273483556,0.752707258343613,MP:0000358,
461,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101194,,0.140625,3.328588273483556,0.6841657152756379,MP:0000358,
462,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002424,"nucleus cell condensed, abnormal",0.25,3.328588273483556,0.9122209537008504,MP:0000358,
463,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005284,"hemopoiesis decreased occurrence, abnormal",0.30952380952380953,3.2632895635392076,1.005020306902276,MP:0013656,
464,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005232,"thymus aplastic, abnormal",0.20408163265306123,3.003196257553199,0.7828775098436666,MP:0002396,
465,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005231,"thymus hypoplastic, abnormal",0.19607843137254902,3.003196257553199,0.76737344968727,MP:0002396,
466,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008074,"myeloid leukocyte differentiation process quality, abnormal",0.37777777777777777,4.032227547443694,1.2342147148562188,MP:0000716,
467,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138408,"nucleus nucleate erythrocyte decreased size, abnormal",0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
468,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008037,"nucleus slow muscle cell circular, abnormal",0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
469,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016517,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
470,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008001,"alpha-beta T cell differentiation arrested, abnormal",0.29577464788732394,7.2121525488860065,1.4605382160889953,MP:0008037,
471,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008000,"T cell differentiation arrested, abnormal",0.3,7.2121525488860065,1.4709336370706199,MP:0008037,
472,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101068,,0.2857142857142857,3.2632895635392076,0.9655922776853012,MP:0013656,
473,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002385,"plasma membrane chondrocyte smooth, abnormal",0.13157894736842105,3.328588273483556,0.6617946367626715,MP:0000358,
474,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101045,,0.17777777777777778,3.328588273483556,0.7692522514735181,MP:0000358,
475,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138399,,0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
476,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138391,"oligosaccharide spleen increased amount, abnormal",0.23809523809523808,3.003196257553199,0.8456043566520084,MP:0002396,
477,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138386,,0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
478,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138384,"lysosome microglial cell morphology, abnormal",0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
479,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138379,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
480,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138336,"nucleus yolk syncytial layer distributed, abnormal",0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
481,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002274,"chromosome peripheral nervous system amount, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
482,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002262,"vacuole notochord broken, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
483,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138299,"nucleolus skeletal muscle cell increased size, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
484,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138298,"nucleolus skeletal muscle cell spatial pattern, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
485,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138281,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
486,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005023,"nucleus slow muscle cell decreased amount, abnormal",0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
487,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138258,"cortical actin cytoskeleton blastoderm cell increased thickness, abnormal",0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
488,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138254,"mitochondrion intestine swollen, abnormal",0.17777777777777778,3.328588273483556,0.7692522514735181,MP:0000358,
489,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138238,"mitochondrion skeletal muscle cell deformed, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
490,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138237,"mitochondrion skeletal muscle cell decreased volume, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
491,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138227,"mitochondrion dopaminergic neuron decreased area, abnormal",0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
492,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0017811,,0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
493,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0009934,"nucleate erythrocyte differentiation disrupted, abnormal",0.3333333333333333,4.032227547443694,1.1593428522865434,MP:0000716,
494,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002192,"cytoskeleton motor neuron disorganized, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
495,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0020980,"sarcolemma myotome broken, abnormal",0.21428571428571427,3.328588273483556,0.8445524943699334,MP:0000358,
496,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138195,,0.21818181818181817,3.003196257553199,0.8094707035030909,MP:0002396,
497,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019992,"definitive hemopoiesis increased occurrence, abnormal",0.29545454545454547,3.2632895635392076,0.9819133030375129,MP:0013656,
498,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019991,"hematopoietic progenitor cell differentiation increased occurrence, abnormal",0.3333333333333333,3.2632895635392076,1.0429588620105792,MP:0013656,
499,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138117,,0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
500,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019989,"microtubule cytoskeleton neural keel composition, abnormal",0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
501,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138109,,0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
502,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138103,"vacuole notochord inner cell broken, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
503,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141793,,0.15384615384615385,3.328588273483556,0.7156049913275164,MP:0000358,
504,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019904,"microglia development decreased process quality, abnormal",0.2923076923076923,5.721266019719898,1.2932014797790556,MP:0008247,
505,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002086,"erythrocyte differentiation disrupted, abnormal",0.34,4.032227547443694,1.1708788861922723,MP:0000716,
506,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002085,"hemopoiesis decreased process quality, abnormal",0.325,3.2632895635392076,1.0298393603617229,MP:0013656,
507,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138095,"mitochondrion myocardium swollen, abnormal",0.15384615384615385,3.328588273483556,0.7156049913275164,MP:0000358,
508,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019703,"kinocilium hair cell decreased length, abnormal",0.13846153846153847,3.328588273483556,0.6788825032739976,MP:0000358,
509,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138067,"nucleus fast muscle cell disorganized, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
510,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138046,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
511,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138037,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
512,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138036,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
513,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138035,,0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
514,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019812,"nucleus midbrain elongated, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
515,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019809,"nucleus forebrain elongated, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
516,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016977,,0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
517,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016968,,0.16326530612244897,3.328588273483556,0.7371858540598067,MP:0000358,
518,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016967,,0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
519,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019822,"cilium lateral crista decreased length, abnormal",0.125,3.328588273483556,0.645037622302331,MP:0000358,
520,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019832,"cilium anterior crista decreased length, abnormal",0.12698412698412698,3.328588273483556,0.6501368132923345,MP:0000358,
521,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019836,"cilium posterior crista decreased length, abnormal",0.12698412698412698,3.328588273483556,0.6501368132923345,MP:0000358,
522,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019784,"primitive hemopoiesis increased occurrence, abnormal",0.2708333333333333,3.2632895635392076,0.9401104137946787,MP:0013656,
523,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019707,"cilium photoreceptor cell decreased length, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
524,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019704,"kinocilium neuromast disorganized, abnormal",0.15,3.328588273483556,0.7066033123489681,MP:0000358,
525,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019702,"cilium olfactory pit swollen, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
526,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019701,"kinocilium hair cell disorganized, abnormal",0.13846153846153847,3.328588273483556,0.6788825032739976,MP:0000358,
527,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016869,,0.2222222222222222,3.003196257553199,0.8169314206975595,MP:0002396,
528,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016849,"microglia development decreased occurrence, abnormal",0.2878787878787879,5.721266019719898,1.2833671052699853,MP:0008247,
529,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016826,"mitochondrial crista heart deformed, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
530,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016825,"mitochondrion heart degenerate, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
531,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019639,"primitive hemopoiesis decreased occurrence, abnormal",0.2549019607843137,3.2632895635392076,0.9120410672514321,MP:0013656,
532,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019605,"motile cilium Kupffer's vesicle increased length, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
533,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019601,"fertilized egg has extra parts of type cortical microtubule cytoskeleton aster fertilized egg, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
534,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016778,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
535,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016774,,0.33962264150943394,4.393163878494598,1.2214818545513337,MP:0008246,
536,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016749,,0.30357142857142855,4.032227547443694,1.1063765529432328,MP:0000716,
537,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016723,,0.18867924528301888,3.003196257553199,0.7527554737840997,MP:0002396,
538,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016720,,0.20408163265306123,3.003196257553199,0.7828775098436666,MP:0002396,
539,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016718,,0.18518518518518517,3.003196257553199,0.7457529450846602,MP:0002396,
540,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019598,"cortical microtubule cytoskeleton fertilized egg spatial pattern, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
541,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019590,"hemopoiesis increased occurrence, abnormal",0.325,3.2632895635392076,1.0298393603617229,MP:0013656,
542,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019541,"nucleus chondrocyte increased amount, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
543,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141815,,0.17777777777777778,3.328588273483556,0.7692522514735181,MP:0000358,
544,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019516,"T cell differentiation decreased occurrence, abnormal",0.3181818181818182,7.2121525488860065,1.5148517455543904,MP:0008037,
545,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013872,,0.23529411764705882,3.003196257553199,0.8406154968485469,MP:0002396,
